subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,avg_hold_time,std_hold_time,avg_dd_time,std_dd_time,avg_ud_time,std_ud_time,typing_speed,rhythm_cv,overlap_ratio
s039,2,26,0.122352,0.3171,0.1758,0.148147,0.222235,0.07854,0.230609,0.13268,-0.10265,0.256648,0.274612,0.022076,0.199394,0.470526,0.229049,0.13721,0.415918,0.346713,0.100476,0.426061,0.287963,0.245829,0.445549,0.220239,0.107588,0.48092,0.299417,0.123412,0.317364,0.236264,0.267597,0.17629654545454548,0.06450332550863348,0.3502965,0.1165754407452292,0.1793411,0.13985655954461185,3.1401969474430946,0.3327907570224699,0.1
s039,2,27,0.149719,0.337521,0.200385,0.1507,0.232214,0.073909,0.233699,0.120804,-0.124561,0.251729,0.284401,0.026506,0.207203,0.442762,0.289435,0.135154,0.41309,0.274569,0.095817,0.397765,0.265541,0.224046,0.414707,0.224351,0.119064,0.482959,0.348234,0.125896,0.296462,0.224303,0.248063,0.17646272727272727,0.057199153081301655,0.3422685,0.11048558602545805,0.1802672,0.14470543594857335,3.2138511139646213,0.3228038303186526,0.1
s039,2,28,0.124057,0.330222,0.224444,0.173589,0.226947,0.071617,0.271501,0.13639,-0.114696,0.266469,0.268947,0.029839,0.18843,0.409636,0.213708,0.13794,0.454867,0.29381,0.095999,0.415904,0.296883,0.24756,0.429625,0.191893,0.104853,0.460009,0.335614,0.116226,0.35214,0.216623,0.249392,0.17963781818181815,0.06856287089207713,0.3484687,0.10803916980639733,0.17597350000000003,0.14000121458461232,3.156668016381385,0.3100398018702951,0.1
s039,2,29,0.127249,0.324865,0.176787,0.158803,0.194416,0.077901,0.266732,0.143079,-0.095942,0.249843,0.302733,0.030095,0.17446,0.42648,0.255833,0.14897,0.453647,0.276613,0.10368,0.424198,0.233365,0.245365,0.425508,0.238714,0.115382,0.486366,0.390905,0.139902,0.338755,0.227145,0.221861,0.17747700000000002,0.05847136174059914,0.35200469999999995,0.11370979575124075,0.1811416,0.1402855959115784,3.124958274704855,0.32303487004830356,0.1
s039,2,30,0.155814,0.331634,0.180619,0.163033,0.217903,0.07679,0.245297,0.14005,-0.107322,0.268129,0.254769,0.026124,0.193457,0.455927,0.241626,0.124331,0.481322,0.291701,0.101843,0.374618,0.283088,0.234107,0.50412,0.209582,0.112567,0.466754,0.262254,0.117557,0.359639,0.195176,0.237832,0.17763336363636364,0.060785475535316366,0.3586736,0.12325762722868085,0.1659638,0.12896486707351304,3.066855213207775,0.34364844190427296,0.1
s039,2,31,0.135475,0.358336,0.197096,0.146201,0.207448,0.0685,0.272608,0.145907,-0.085567,0.270578,0.198739,0.028644,0.200743,0.45851,0.246548,0.139316,0.40854,0.26723,0.10662,0.394953,0.330468,0.261927,0.425116,0.232537,0.10234,0.456849,0.291681,0.123252,0.32399,0.204241,0.21579,0.17953181818181818,0.06679633633339209,0.3378388,0.1146992312197427,0.1781378,0.1319187679308748,3.2559907269384096,0.33950874744006676,0.1
s039,2,32,0.137844,0.33973,0.189313,0.140624,0.219672,0.070812,0.241382,0.13788,-0.106843,0.251806,0.269072,0.030808,0.203008,0.466879,0.266895,0.130276,0.439018,0.234282,0.090755,0.325209,0.287365,0.251213,0.483064,0.181119,0.114449,0.489366,0.32085,0.114206,0.341356,0.21321,0.226047,0.1728736363636364,0.06202961349754281,0.3511246,0.11926887283705764,0.1687811,0.132604119338101,3.1327910377113994,0.3396767684186467,0.1
s039,2,33,0.138362,0.347815,0.2433,0.140633,0.179845,0.079449,0.247002,0.116231,-0.118275,0.253053,0.25257,0.029772,0.195264,0.457202,0.268762,0.138979,0.449253,0.292706,0.101135,0.356779,0.273182,0.245508,0.483872,0.214369,0.108716,0.453511,0.338234,0.134658,0.285213,0.208133,0.237243,0.17641390909090912,0.059840452131404466,0.3382291,0.12733834378052303,0.18296320000000002,0.14214270156649697,3.2522334713364405,0.3764854650757974,0.1
s039,2,34,0.118284,0.35112,0.209734,0.126417,0.21179,0.059352,0.216805,0.132753,-0.109898,0.217131,0.330207,0.02642,0.181254,0.455297,0.242111,0.117173,0.490812,0.340042,0.097129,0.323041,0.304677,0.268221,0.407083,0.198085,0.103832,0.427259,0.310177,0.097871,0.315249,0.196855,0.215608,0.159975,0.06116889185852561,0.3444611,0.10977846653394482,0.1777555,0.1436005732170933,3.1933939710463677,0.31869625727544343,0.1
s039,2,35,0.125513,0.310186,0.210171,0.15428,0.24813,0.075735,0.269539,0.148893,-0.109633,0.236124,0.289608,0.029821,0.206926,0.399848,0.245389,0.118333,0.394133,0.33363,0.099535,0.343331,0.271311,0.241507,0.450882,0.206025,0.11524,0.426629,0.283684,0.128066,0.325268,0.234443,0.250231,0.17684490909090905,0.06426269044858694,0.3336908,0.09100173643373821,0.1780576,0.13694770562777278,3.2964648710722617,0.27271274397319545,0.1
s039,2,36,0.138528,0.304079,0.205554,0.157046,0.236211,0.061772,0.235106,0.157181,-0.103511,0.244181,0.283275,0.028499,0.178087,0.434849,0.213381,0.13411,0.54207,0.308585,0.084824,0.368934,0.313174,0.279296,0.426587,0.234361,0.113122,0.488298,0.319798,0.117593,0.355515,0.216151,0.242816,0.17497354545454546,0.06516566262129718,0.35969989999999996,0.11795396522132409,0.1797764,0.1402975443835153,3.058104825717216,0.3279232547523409,0.1
s039,2,37,0.134256,0.330647,0.21067,0.147849,0.231497,0.061892,0.228734,0.147274,-0.106042,0.272046,0.289138,0.030168,0.17507,0.398086,0.283468,0.15404,0.465661,0.306274,0.107517,0.371415,0.290833,0.267071,0.405364,0.214671,0.113154,0.418527,0.353069,0.114137,0.334021,0.226642,0.21708,0.17554127272727274,0.061212422094034,0.339163,0.09557422435875573,0.1871645,0.14564478825191257,3.243278305711413,0.28179436300779304,0.1
s039,2,38,0.161297,0.327773,0.218102,0.165873,0.233625,0.071308,0.261709,0.143161,-0.118636,0.265055,0.291646,0.029643,0.182991,0.460582,0.260071,0.12098,0.408266,0.385621,0.093604,0.364879,0.28425,0.261153,0.454915,0.196663,0.107257,0.424216,0.33062,0.113078,0.272874,0.214317,0.237452,0.17913172727272728,0.06713047766415924,0.33819370000000004,0.10389050650249253,0.18719590000000003,0.1521109650094299,3.2525738947827825,0.3071923085219193,0.1
s039,2,39,0.140085,0.321434,0.174567,0.14141,0.2341,0.069871,0.249355,0.141464,-0.097083,0.269116,0.287773,0.030366,0.190263,0.441938,0.276718,0.135627,0.457764,0.280717,0.1033,0.389068,0.291285,0.288362,0.480735,0.195314,0.118982,0.421611,0.299227,0.112911,0.338202,0.232838,0.222649,0.1792781818181818,0.06750630663696272,0.3514089,0.10828942274340556,0.175382,0.13343082475033854,3.1302565188303424,0.30815787437889824,0.1
s039,2,40,0.135177,0.36748,0.205117,0.164663,0.203816,0.067103,0.2543,0.139163,-0.124199,0.254953,0.286728,0.030912,0.206787,0.430904,0.266282,0.140293,0.508649,0.358786,0.106642,0.375999,0.28381,0.254295,0.44924,0.223186,0.113255,0.505854,0.337373,0.119324,0.354992,0.229727,0.265414,0.1831911818181818,0.06472874388989512,0.36228250000000006,0.12255483042499796,0.1878097,0.15159175629011698,3.0363045413454963,0.33828525264716186,0.1
s039,2,41,0.121843,0.344225,0.238311,0.151695,0.239845,0.082462,0.243503,0.146059,-0.079461,0.245176,0.301309,0.027108,0.193163,0.498363,0.261324,0.127819,0.452314,0.313455,0.100392,0.376673,0.281118,0.249238,0.369305,0.189537,0.117318,0.421429,0.368744,0.136615,0.322056,0.199547,0.256558,0.17666545454545454,0.061677803854164,0.3471577999999999,0.10300823812772344,0.1882145,0.1389168597425173,3.168587887122226,0.29671876927591945,0.1
s039,2,42,0.127831,0.368807,0.211217,0.147526,0.202785,0.062616,0.238138,0.137751,-0.105127,0.26445,0.274136,0.028491,0.218341,0.410128,0.267073,0.13246,0.470911,0.331217,0.097838,0.386942,0.283284,0.243946,0.497129,0.206561,0.096523,0.396633,0.347782,0.114294,0.30322,0.20504,0.227111,0.1734961818181818,0.06472835696017347,0.34484420000000005,0.11458845522302846,0.1838154,0.14508980969745755,3.1898463132046295,0.33229050075403166,0.1
s039,2,43,0.150805,0.296642,0.203822,0.160317,0.247873,0.066725,0.227329,0.144555,-0.108245,0.246264,0.268145,0.031518,0.178482,0.456224,0.290022,0.133123,0.460497,0.333836,0.087546,0.323656,0.300115,0.246417,0.527263,0.204349,0.101556,0.515979,0.375164,0.107757,0.349077,0.183998,0.205939,0.1677759090909091,0.05781960690882384,0.3589911,0.12672615866544684,0.1881304,0.1515716101101317,3.064142815796826,0.3530063980287613,0.1
s039,2,44,0.146721,0.328731,0.225083,0.173955,0.241775,0.059562,0.238715,0.150861,-0.102696,0.260849,0.258258,0.026607,0.187215,0.373062,0.216962,0.133915,0.468068,0.304252,0.085574,0.429094,0.258291,0.274192,0.489997,0.199905,0.110954,0.42331,0.302669,0.122653,0.310405,0.184272,0.24629,0.18009390909090908,0.0659868375503093,0.34735609999999995,0.10925866568067827,0.16749070000000002,0.1319999056952946,3.1667789913578606,0.31454367012769197,0.1
s039,2,45,0.148585,0.345329,0.179247,0.166205,0.240169,0.059181,0.259275,0.14691,-0.104568,0.259434,0.274108,0.027333,0.192593,0.441575,0.250257,0.136391,0.419399,0.262628,0.094665,0.396252,0.319981,0.251243,0.492213,0.182361,0.115423,0.449867,0.352487,0.116734,0.319452,0.197029,0.213494,0.17764018181818184,0.06117418867106972,0.35252740000000005,0.10826845121189377,0.17259359999999999,0.14131951536162457,3.120324831488275,0.30712066109098796,0.1
s039,2,46,0.134401,0.346757,0.212687,0.139319,0.217903,0.077005,0.244746,0.158833,-0.088057,0.259694,0.262016,0.03131,0.200701,0.424874,0.193018,0.121679,0.39825,0.349546,0.094072,0.412736,0.275259,0.252294,0.436173,0.23315,0.098603,0.513826,0.30393,0.135838,0.298764,0.198014,0.246081,0.17522072727272728,0.06588512826441321,0.3470132,0.11076340492418964,0.17858619999999997,0.13421266547105173,3.1699082340383593,0.31919074471023634,0.1
s039,2,47,0.140608,0.386872,0.18723,0.158111,0.216882,0.062908,0.256512,0.136633,-0.108352,0.232095,0.292574,0.026257,0.183019,0.489653,0.21303,0.155203,0.457066,0.263524,0.089759,0.38724,0.254582,0.228308,0.516486,0.213488,0.116872,0.456521,0.332404,0.101425,0.33999,0.190343,0.244603,0.17331954545454545,0.05961690119817305,0.3679917,0.12301019555129024,0.1635414,0.1316235614615492,2.9891978541907336,0.3342743659939792,0.1
s039,2,48,0.156131,0.320687,0.183583,0.158135,0.210543,0.061128,0.228155,0.160495,-0.083019,0.232202,0.297716,0.030895,0.184454,0.371013,0.264981,0.113914,0.389035,0.357893,0.103702,0.373361,0.297376,0.219528,0.473656,0.21763,0.104433,0.414824,0.311979,0.114986,0.33724,0.168452,0.217326,0.1666332727272727,0.05218032569674304,0.33485699999999996,0.09358712674769373,0.1810898,0.14029946299477492,3.2849843365974136,0.2794838511748455,0.1
s039,2,49,0.143284,0.315235,0.204907,0.159404,0.202814,0.076054,0.241586,0.134879,-0.106834,0.263928,0.253673,0.028651,0.189411,0.432486,0.229624,0.128661,0.456666,0.319384,0.095548,0.37579,0.236931,0.24833,0.365076,0.211559,0.097175,0.471481,0.3521,0.117981,0.346058,0.213184,0.231599,0.1742642727272727,0.06335716458632111,0.3354158,0.11062872283634119,0.17655600000000002,0.13877796794880665,3.279511579359112,0.3298256061225653,0.1
s039,2,50,0.155448,0.325083,0.215341,0.152638,0.183205,0.062936,0.250721,0.118566,-0.101869,0.258697,0.221545,0.028215,0.216438,0.407917,0.234543,0.117597,0.427028,0.341404,0.107976,0.335266,0.301639,0.249956,0.448523,0.184668,0.116636,0.395299,0.402414,0.130029,0.306321,0.232591,0.275869,0.18472772727272727,0.06580760989747449,0.31687529999999997,0.11090675422478911,0.1901882,0.1536524284284357,3.4713971079475114,0.3500012488344047,0.1
s039,3,1,0.138781,0.342787,0.176537,0.157303,0.228847,0.07756,0.225908,0.146998,-0.108958,0.238686,0.323022,0.028247,0.186994,0.4894,0.263296,0.141151,0.394397,0.323971,0.078253,0.373069,0.313824,0.263654,0.479786,0.209469,0.117583,0.400744,0.320007,0.127291,0.338499,0.194001,0.247263,0.1748060909090909,0.061299301401328464,0.3517549,0.10441592536523238,0.1797954,0.14270107512419097,3.1271774749975054,0.2968428368639755,0.1
s039,3,2,0.120725,0.32632,0.229057,0.164745,0.23153,0.061519,0.241708,0.136217,-0.106963,0.248624,0.249242,0.030617,0.19236,0.44457,0.283892,0.141054,0.439069,0.277486,0.08846,0.356763,0.294745,0.276045,0.481949,0.220758,0.09607,0.459198,0.375745,0.133862,0.345062,0.242173,0.213646,0.1742999090909091,0.06440866191042094,0.34699199999999997,0.11384315906446807,0.1909029,0.14803337941412628,3.1701019043666716,0.32808582268066655,0.1
s039,3,3,0.136265,0.349607,0.22461,0.161822,0.201901,0.070159,0.265513,0.130555,-0.090433,0.272305,0.258491,0.030326,0.201174,0.45203,0.217923,0.148059,0.438923,0.340146,0.087692,0.39899,0.312738,0.243308,0.523302,0.183914,0.121565,0.501888,0.281816,0.130586,0.305808,0.214133,0.269198,0.18522609090909092,0.06751692759960948,0.3561495,0.13074964686355542,0.1785332,0.13573710168049935,3.0885906059112815,0.3671201088092341,0.1
s039,3,4,0.131817,0.344274,0.226592,0.181428,0.195505,0.068345,0.269996,0.133045,-0.103193,0.279741,0.261265,0.026531,0.179264,0.408296,0.293006,0.1303,0.415175,0.327621,0.098123,0.357127,0.327943,0.232019,0.431861,0.209049,0.130454,0.465144,0.385149,0.13294,0.351099,0.197086,0.260169,0.18420463636363638,0.06569146717538393,0.3362791,0.10781661571127771,0.1958129,0.15476129273421912,3.2710923753513077,0.320616453728802,0.1
s039,3,5,0.144999,0.32682,0.191693,0.157631,0.202469,0.07205,0.250726,0.127937,-0.117985,0.288936,0.28698,0.02425,0.194569,0.383471,0.239141,0.138214,0.410179,0.295965,0.091952,0.349816,0.270732,0.261798,0.474155,0.23924,0.111249,0.431988,0.326255,0.116093,0.369293,0.181327,0.238529,0.181336,0.06871183641411427,0.3363108,0.10591549698782411,0.1722668,0.13917396233794754,3.2707840485646016,0.31493337067525157,0.1
s039,3,6,0.146919,0.329891,0.177305,0.156278,0.222299,0.075813,0.222915,0.134597,-0.108651,0.264478,0.262139,0.031654,0.177625,0.449874,0.290563,0.142341,0.420811,0.276292,0.108111,0.347201,0.287898,0.233522,0.45501,0.233575,0.110044,0.513586,0.370923,0.111809,0.270013,0.207505,0.229395,0.1730397272727273,0.056162808286429035,0.34054210000000007,0.11977648347878829,0.18428770000000003,0.14499846283250345,3.230143938150378,0.35172297334619873,0.1
s039,3,7,0.122578,0.337983,0.152168,0.145135,0.229349,0.070957,0.224446,0.134423,-0.115447,0.250836,0.288821,0.030053,0.179933,0.460135,0.22288,0.130536,0.424201,0.320753,0.099605,0.420855,0.237324,0.250386,0.50096,0.212431,0.10767,0.415357,0.360868,0.130033,0.357312,0.21817,0.261537,0.17297227272727272,0.06261278689547513,0.35693959999999997,0.11264776302084298,0.1710157,0.14212238337124178,3.081753887772609,0.3155933381023277,0.1
s039,3,8,0.132372,0.33517,0.217763,0.155713,0.225508,0.060236,0.264789,0.148416,-0.111175,0.253364,0.243184,0.027091,0.178758,0.426483,0.271223,0.117694,0.470108,0.256693,0.080917,0.329252,0.284041,0.259721,0.469006,0.221535,0.102977,0.44459,0.360377,0.10785,0.312695,0.217628,0.256847,0.17372745454545455,0.07217827100085404,0.3404412,0.11158338532216863,0.1805412,0.1432307540662968,3.231101288563194,0.32776109955128124,0.1
s039,3,9,0.130826,0.391827,0.190025,0.151865,0.232925,0.075214,0.25415,0.132553,-0.100885,0.285332,0.26753,0.026676,0.186382,0.470179,0.235993,0.133956,0.499581,0.288199,0.094854,0.361313,0.24597,0.231975,0.450273,0.246479,0.118959,0.446919,0.308834,0.119857,0.357348,0.199087,0.234485,0.1766037272727273,0.06488424541302905,0.3610448,0.11774175505816863,0.1715592,0.13053267734411267,3.0467133164637743,0.3261139664579824,0.1
s039,3,10,0.127535,0.357018,0.19527,0.16303,0.218801,0.073508,0.200868,0.144356,-0.096571,0.215097,0.249084,0.027237,0.20765,0.450896,0.267732,0.125052,0.482494,0.36544,0.094732,0.371328,0.246456,0.238669,0.441096,0.214885,0.094552,0.507989,0.329346,0.111911,0.358005,0.194002,0.245062,0.16583254545454548,0.05759077232050919,0.35810669999999994,0.1204580930661042,0.1817305,0.1420447383266194,3.0717101914038474,0.336374856159786,0.1
s039,3,11,0.121653,0.302102,0.228739,0.156218,0.251842,0.069314,0.244718,0.12567,-0.108146,0.232032,0.288141,0.027954,0.189255,0.423951,0.230283,0.132428,0.481783,0.346478,0.093078,0.393312,0.259071,0.245622,0.482949,0.223441,0.11604,0.496921,0.297891,0.10595,0.298326,0.223296,0.240584,0.17068890909090906,0.06112870051040599,0.3544997,0.12134435897711383,0.1798321,0.13941472177838482,3.1029645441166807,0.34229748446652847,0.1
s039,3,12,0.141854,0.378379,0.215115,0.156165,0.206048,0.075447,0.238422,0.1648,-0.088509,0.264607,0.274827,0.03403,0.21367,0.445041,0.300519,0.128881,0.531677,0.32138,0.090847,0.393538,0.3123,0.253769,0.349016,0.213505,0.10902,0.485689,0.361988,0.115935,0.320051,0.204134,0.250834,0.17854581818181817,0.06623316540347167,0.35490659999999996,0.1176062714079861,0.19499090000000002,0.14535876576896825,3.0994069989118267,0.3313724458611411,0.1
s039,3,13,0.120781,0.415817,0.209027,0.150212,0.241467,0.069318,0.2435,0.126064,-0.094963,0.272426,0.268437,0.029502,0.184823,0.435978,0.277188,0.138251,0.428446,0.256644,0.092406,0.375504,0.292657,0.26992,0.4666,0.207385,0.118297,0.419649,0.303217,0.130824,0.306587,0.209086,0.212279,0.1757926363636364,0.06447196132936041,0.3484549,0.10924739940403362,0.1759061,0.13164326521698286,3.156793031178497,0.313519472014424,0.1
s039,3,14,0.138403,0.342897,0.187311,0.159885,0.233067,0.068547,0.233801,0.138882,-0.112571,0.259816,0.290353,0.028477,0.170278,0.455144,0.249679,0.141649,0.446723,0.353653,0.093225,0.382332,0.27825,0.238539,0.438281,0.207452,0.108765,0.421043,0.361011,0.110261,0.339122,0.207465,0.229312,0.17126672727272726,0.059542214297237744,0.34878440000000005,0.10341529447405522,0.1829274,0.14902760571727047,3.153810778234347,0.2965020554504004,0.1
s039,3,15,0.135817,0.352747,0.199474,0.15471,0.243231,0.081362,0.23246,0.140207,-0.086098,0.235951,0.277902,0.033309,0.167783,0.442473,0.244004,0.136858,0.458706,0.38459,0.110191,0.377542,0.299627,0.239829,0.459568,0.195746,0.111778,0.433879,0.344857,0.115473,0.285259,0.219335,0.240663,0.17104663636363637,0.05527546039839509,0.3471514,0.10795898752067327,0.19162059999999997,0.14541966541183104,3.168646302449018,0.31098530615408787,0.1
s039,3,16,0.123525,0.36209,0.237051,0.140894,0.201419,0.076485,0.258594,0.136512,-0.100786,0.219563,0.275616,0.031092,0.200677,0.403196,0.272683,0.14062,0.438302,0.340447,0.105332,0.373389,0.299357,0.282827,0.521239,0.230503,0.111972,0.413171,0.311367,0.115706,0.326042,0.222904,0.247864,0.1770521818181818,0.06622646095907313,0.34509760000000006,0.11457831434845485,0.1921103,0.14288535228796392,3.1875040568233444,0.3320171192969283,0.1
s039,3,17,0.149618,0.360254,0.210071,0.178738,0.21897,0.067874,0.239941,0.135838,-0.123094,0.239846,0.291657,0.031162,0.18749,0.438101,0.225282,0.13406,0.346139,0.332573,0.103212,0.429366,0.240259,0.292233,0.484405,0.222501,0.122204,0.441828,0.273037,0.107054,0.35681,0.220522,0.21124,0.17869418181818184,0.06194919697432434,0.35033679999999995,0.10911831303355496,0.17001870000000002,0.13644833873346432,3.1398357237949313,0.311466879639496,0.1
s039,3,18,0.104926,0.323683,0.195494,0.15496,0.200013,0.059758,0.275515,0.13604,-0.103845,0.254429,0.25531,0.034705,0.208781,0.423364,0.258402,0.145919,0.475373,0.312254,0.100688,0.344793,0.282997,0.246966,0.449761,0.212161,0.118164,0.448756,0.307554,0.116749,0.297834,0.22826,0.1964,0.17486336363636362,0.06441560517184129,0.3354927,0.11517292289427716,0.17877399999999996,0.13753446010848822,3.2787598657139188,0.3432948599517324,0.1
s039,3,19,0.124475,0.337011,0.212918,0.163169,0.235572,0.064072,0.229855,0.166161,-0.11226,0.254859,0.298792,0.031227,0.181103,0.495189,0.250302,0.132766,0.443959,0.300326,0.091001,0.351855,0.257159,0.263886,0.408396,0.245945,0.117958,0.415913,0.337003,0.131126,0.343883,0.173257,0.223415,0.1739648181818182,0.0603056644964935,0.34967309999999996,0.09853598573048211,0.1759949,0.1399722919489187,3.14579531568199,0.28179457588397955,0.1
s039,3,20,0.134535,0.304568,0.222897,0.153784,0.213302,0.072176,0.259312,0.150402,-0.106463,0.240439,0.271493,0.034997,0.171967,0.399486,0.233697,0.130737,0.443266,0.241635,0.100783,0.336765,0.257039,0.2382,0.502552,0.214223,0.105592,0.433319,0.303635,0.120764,0.353579,0.237977,0.239483,0.17232690909090911,0.06065278079108088,0.3408732,0.10927523333389766,0.17118129999999998,0.12832718656452602,3.2270064059010797,0.3205744251180598,0.1
s039,3,21,0.143927,0.307689,0.187558,0.140373,0.243055,0.064555,0.247486,0.12642,-0.110979,0.240461,0.324835,0.033413,0.206732,0.460524,0.273286,0.129967,0.480124,0.330658,0.096986,0.347583,0.279011,0.262904,0.489031,0.217648,0.111983,0.463921,0.361187,0.100092,0.295802,0.210177,0.313226,0.18128518181818182,0.07536998786893652,0.3538984,0.1193014204965259,0.1846514,0.14745428077219203,3.108236714266015,0.33710640433938627,0.1
